title,visitId,name,persistentCart,timestamp
"Cart - Best Buy","3e545d7a-c167-452c-a454-f274e2f14875","RTUMMALA999","True","2025-01-21 04:52:51"
"Schedule a Service - Best Buy","8421e72d-5e4d-430e-88f5-7ba7c596a1eb","MANIDEEPBOYAPATI9","True","2025-01-21 22:34:04"
"Best Buy | Official Online Store | Shop Now &amp; Save","3506f708-b43d-4644-b3bb-1cd7a03dbca5","SHIVA005_ARCH","False","2025-01-21 12:36:43"
"Best Buy Top Deals","09817231-bf5e-4da2-94ae-e5a237c26386","BHAVANA916","False","2025-01-21 23:26:21"
"Best Buy Support & Customer Service","15d8b6f0-3c1e-451d-a592-4bb7268aad49","SRIKANTHPITTA18","True","2025-01-21 17:39:39"
"Cart - Best Buy","ec821235-614d-4d4a-bb49-485877904cb4","SRIBIGDATA24","False","2025-01-21 12:40:52"
"Schedule a Service - Best Buy","05d21c9b-60ab-4020-995b-49a4b6bca5a1","VIJAYCHIMATA","True","2025-01-21 06:10:59"
"Deal of the Day: Electronics Deals - Best Buy","caf8290e-53b5-42b5-acad-c433ef2703de","NAGALAKSHMI529","False","2025-01-21 08:18:32"
"Remote Support: Geek Squad - Best Buy","2c0143bb-1054-4ade-afb6-0b945caa8e0d","VIKATARI","True","2025-01-21 07:48:25"
"Clearance Electronics Outlet - Best Buy","da7c65a8-9afc-4074-a45a-28a8d13034c5","RTUMMALA999","False","2025-01-21 02:30:46"
"Clearance Electronics Outlet - Best Buy","eaeb923b-8c62-4cdf-95f7-72ef2d06ddb8","RTUMMALA999","True","2025-01-21 07:16:47"
"Schedule a Service - Best Buy","7cc27208-8c00-4a96-972f-7dcbbec48726","VIKATARI","True","2025-01-21 07:50:58"
"Remote Support: Geek Squad - Best Buy","7b50fe49-3fc8-4e7e-9b1d-2440740e53a8","MANIDEEPBOYAPATI9","True","2025-01-21 20:48:30"
"Best Buy | Official Online Store | Shop Now &amp; Save","1b80cce4-079e-4450-8c0c-2e474865b19f","SASI2025","True","2025-01-21 00:47:26"
"Clearance Electronics Outlet - Best Buy","57d67820-c93f-4742-a0a4-aaaf6041ec90","MANIDEEPBOYAPATI9","True","2025-01-21 01:16:31"
"Best Buy Support & Customer Service","f94222d1-43a2-471c-ad50-81882e65b04c","SRIKANTHPITTA18","False","2025-01-21 12:16:22"
"Member Deals - Best Buy","f92b3b4a-baa9-4316-bbe3-11baa97faf95","RTUMMALA999","True","2025-01-21 04:23:56"
"Remote Support: Geek Squad - Best Buy","f6c4cd2e-eced-4344-b7db-7a97519d27c0","VIKATARI","True","2025-01-21 02:25:44"
"Best Buy | Official Online Store | Shop Now &amp; Save","896e7785-e1f2-466e-b349-425de2582ee3","ABAGAM","False","2025-01-21 13:03:50"
"Clearance Electronics Outlet - Best Buy","3f50cb73-99ef-430e-9889-24f1c3733f2c","SHIVA005_ARCH","False","2025-01-21 08:07:28"
"Remote Support: Geek Squad - Best Buy","5556ce7e-550c-4f09-b31e-44200290e18f","ABAGAM","False","2025-01-21 02:36:34"
"Best Buy Support & Customer Service","9b9a8e19-2c9f-4f07-ba60-851817edd6ec","SRIBIGDATA24","False","2025-01-21 09:51:50"
"Deal of the Day: Electronics Deals - Best Buy","b6cb073d-0358-4b09-8297-f792d17031bc","VIKATARI","True","2025-01-21 13:30:53"
"Clearance Electronics Outlet - Best Buy","c1be4ade-c5eb-49f8-b7ad-2a2564be12fc","ABAGAM","False","2025-01-21 17:23:07"
"Member Deals - Best Buy","521cec9a-db15-4cd7-a72f-604029f28aa6","SASI2025","True","2025-01-21 01:38:00"
"Track Your Repair - Best Buy","ee24acfc-02d3-4292-bd22-6729bf0c71e4","MANIDEEPBOYAPATI9","False","2025-01-21 04:36:18"
"Best Buy Top Deals","ff1b1167-fed9-44ae-8b76-aab394d2e1c5","VIKATARI","True","2025-01-21 09:18:47"
"Deal of the Day: Electronics Deals - Best Buy","ddb54d6b-0c9d-4b5b-b60b-67968bf17aba","SRIBIGDATA24","True","2025-01-21 21:35:01"
"Schedule a Service - Best Buy","103f1d3a-9770-44f3-a5cb-ee0f82b91076","RTUMMALA999","False","2025-01-21 12:06:32"
"Best Buy | Official Online Store | Shop Now &amp; Save","0328ac2c-987d-4fc3-93ce-ec8fc2136148","SASI2025","True","2025-01-21 15:44:06"
"Remote Support: Geek Squad - Best Buy","1c4ae654-1ae8-4b0b-9012-494a5f8ea6ee","AMRUTHABOYAPATI","True","2025-01-21 02:39:40"
"Best Buy Top Deals","c8a97f64-a7d9-4497-bf51-f373e09a78e1","VIJAYCHIMATA","False","2025-01-21 09:57:45"
"Remote Support: Geek Squad - Best Buy","a3f08a32-e9b9-4d3c-997d-d1e6af1b134e","ABAGAM","True","2025-01-21 22:29:03"
"Member Deals - Best Buy","07143143-1b01-4eff-acac-b2ad70e61321","VIKATARI","False","2025-01-21 10:46:35"
"Best Buy Top Deals","053af932-5ebf-483c-a69b-a5dd1ff47db8","BHAVANA916","False","2025-01-21 16:00:07"
"Clearance Electronics Outlet - Best Buy","3414f1b4-1d7c-404c-b6e6-c7d01ecb329a","MANIDEEPBOYAPATI9","False","2025-01-21 21:41:50"
"Clearance Electronics Outlet - Best Buy","2a423576-70b0-4cb7-b672-63a61aa1506b","ABAGAM","True","2025-01-21 12:22:16"
"Schedule a Service - Best Buy","90f57f40-20bb-4139-a721-5ca06398dbb2","ABAGAM","True","2025-01-21 22:40:00"
"Best Buy | Official Online Store | Shop Now &amp; Save","2faa92e2-fc70-457b-87a9-b0ed04f8490e","RTUMMALA999","True","2025-01-21 00:41:03"
"Cart - Best Buy","803ada1b-e49e-4438-9045-074c9f4c203b","RTUMMALA999","False","2025-01-21 04:08:59"
"Remote Support: Geek Squad - Best Buy","52a0cb3e-81e3-4bac-bb09-8070159e2f4f","BHAVANA916","False","2025-01-21 05:26:14"
"Deal of the Day: Electronics Deals - Best Buy","92fcf8e2-92db-47bb-aa37-3a435cc86263","SHIVA005_ARCH","False","2025-01-21 03:21:28"
"Best Buy Support & Customer Service","251ee694-4bdd-48f9-b112-4d022bcc84fa","AMRUTHABOYAPATI","False","2025-01-21 22:13:30"
"Cart - Best Buy","83927f68-8fd8-44ea-bdd1-ec0a6a3cd022","SRIKANTHPITTA18","False","2025-01-21 22:00:19"
"Best Buy Support & Customer Service","07320485-a7c3-4926-b3a1-beef7f29af38","SASI2025","True","2025-01-21 19:38:21"
"Track Your Repair - Best Buy","c787e56f-d26b-4bf2-a63b-53cac3108c38","THOTARAVANA3","False","2025-01-21 10:15:15"
"Clearance Electronics Outlet - Best Buy","df4a95e1-a732-41f0-9241-c18062d18ced","NAGALAKSHMI529","True","2025-01-21 12:03:29"
"Best Buy Top Deals","d42b0c77-2889-4089-bd25-d0fac99351f4","THOTARAVANA3","True","2025-01-21 11:47:48"
"Best Buy Top Deals","5dff6356-e691-4312-929a-835bdcb61a1a","SRIKANTHPITTA18","False","2025-01-21 04:43:53"
"Best Buy Support & Customer Service","8734ce34-7beb-4718-b39c-7998d71307f8","NAGALAKSHMI529","False","2025-01-21 18:43:18"
"Cart - Best Buy","6b4aaba3-0fa1-48a8-a169-736bceffb062","AMRUTHABOYAPATI","False","2025-01-21 23:08:05"
"Clearance Electronics Outlet - Best Buy","6e419311-dfff-4a64-bde2-11297f4ce152","SRIKANTHPITTA18","True","2025-01-21 19:51:48"
"Clearance Electronics Outlet - Best Buy","8a5f9fe5-c3c3-49ef-9d8d-48fe7db48a58","SRIKANTHPITTA18","True","2025-01-21 12:02:19"
"Deal of the Day: Electronics Deals - Best Buy","f33228fd-b981-446b-aac0-3f10442b58f7","VIJAYCHIMATA","True","2025-01-21 14:04:14"
"Member Deals - Best Buy","dbc0ac1d-8d96-4725-b68d-2bc02efc9527","VIJAYCHIMATA","False","2025-01-21 13:10:25"
"Cart - Best Buy","0a81cd8c-690e-4e0b-a2d4-f95fb0360a3a","SASI2025","False","2025-01-21 11:59:44"
"Best Buy Support & Customer Service","e9c8a48a-fcf1-4bc4-80d1-1e7b0aa661de","BHAVANA916","True","2025-01-21 09:49:51"
"Best Buy Top Deals","7a0227f5-b0e6-48d3-ac1f-60160afb038c","RTUMMALA999","False","2025-01-21 08:39:18"
"Clearance Electronics Outlet - Best Buy","15cc5099-06b2-4829-9cf1-9653ff499c7b","SHIVA005_ARCH","True","2025-01-21 05:23:51"
"Member Deals - Best Buy","17aa5884-44b1-4008-9567-66f39548dcc5","SRIBIGDATA24","True","2025-01-21 21:46:44"
"Clearance Electronics Outlet - Best Buy","4087be39-cf4f-4347-9f4a-86fc3b9826d3","AMRUTHABOYAPATI","True","2025-01-21 14:16:51"
"Deal of the Day: Electronics Deals - Best Buy","5ed15751-1ff3-4b87-ab5a-aa4d5ee12181","ABAGAM","False","2025-01-21 17:28:19"
"Cart - Best Buy","71523cea-0021-4412-912f-e7b39b8fa135","ABAGAM","False","2025-01-21 04:25:47"
"Deal of the Day: Electronics Deals - Best Buy","f5689803-ee65-449c-bd2b-184058971e0b","NANDY_12","False","2025-01-21 18:39:30"
"Best Buy | Official Online Store | Shop Now &amp; Save","e4b86fea-b740-412f-ac97-5dbf724d3016","VIJAYCHIMATA","False","2025-01-21 13:47:12"
"Schedule a Service - Best Buy","4749baf6-75a5-4c76-b3f9-9c355c692878","SHIVA005_ARCH","True","2025-01-21 14:58:38"
"Best Buy Support & Customer Service","053fea46-b8b2-46cb-ba1f-addd12073ce6","VIKATARI","False","2025-01-21 16:40:28"
"Best Buy | Official Online Store | Shop Now &amp; Save","71d158ac-bc64-4541-883a-9d713128888f","NANDY_12","False","2025-01-21 01:36:11"
"Track Your Repair - Best Buy","26f38f0f-41c5-4179-818c-e6bd2b3b5c66","ANVITAD23","True","2025-01-21 09:05:08"
"Cart - Best Buy","f3ed757b-ea7e-4385-a321-323d1e572037","SRIBIGDATA24","False","2025-01-21 00:31:16"
"Schedule a Service - Best Buy","1becfd90-f2bf-4345-a0af-ce69de6ee054","AMRUTHABOYAPATI","False","2025-01-21 10:42:30"
"Member Deals - Best Buy","759e5be9-c8fb-4716-8b73-8b229f899a2d","ANVITAD23","False","2025-01-21 17:59:37"
"Cart - Best Buy","2b08b62d-7ef8-409e-851b-5ab3fe9afa94","ANVITAD23","False","2025-01-21 03:47:46"
"Schedule a Service - Best Buy","3951ec51-c7ed-4e28-8f02-7afd6d4256b5","NANDY_12","True","2025-01-21 17:57:41"
"Remote Support: Geek Squad - Best Buy","ded542cb-7d0a-4414-accd-731d29b74715","ANVITAD23","False","2025-01-21 04:20:47"
"Cart - Best Buy","73cae60d-c490-44ad-96d9-42847c17968c","ABAGAM","True","2025-01-21 08:52:06"
"Best Buy | Official Online Store | Shop Now &amp; Save","26478cf4-cc23-4922-bd77-00bfe110e815","AMRUTHABOYAPATI","False","2025-01-21 22:03:36"
"Remote Support: Geek Squad - Best Buy","aff88681-83ce-4ba8-a55f-c9c022fd26c2","VIKATARI","True","2025-01-21 07:27:53"
"Schedule a Service - Best Buy","abbcba47-8dd4-4ac8-8a49-5517d8555c6f","SRIBIGDATA24","True","2025-01-21 02:59:18"
"Track Your Repair - Best Buy","1fda114b-a2cc-4644-bba9-941e2bcc01e1","RTUMMALA999","True","2025-01-21 16:05:34"
"Member Deals - Best Buy","3885935e-49a9-4fbe-a1d6-d84cf0674a61","NAGALAKSHMI529","True","2025-01-21 21:01:42"
"Schedule a Service - Best Buy","e1c310d4-6434-4df0-9040-0a074d5ab4b7","ANVITAD23","True","2025-01-21 19:15:58"
"Best Buy Top Deals","6e4b8ff6-4d40-457a-8a8d-098f4ceb8478","AMRUTHABOYAPATI","True","2025-01-21 02:10:32"
"Best Buy Top Deals","eb9298c0-64b8-4ea9-9ba8-fd11356437b9","VIJAYCHIMATA","False","2025-01-21 22:24:01"
"Deal of the Day: Electronics Deals - Best Buy","c4ae2adb-ec3d-449a-a42d-fd3795299be7","SASI2025","False","2025-01-21 04:37:48"
"Remote Support: Geek Squad - Best Buy","8bb6af8e-9552-416b-8920-52120b8b2308","ANVITAD23","True","2025-01-21 12:53:39"
"Deal of the Day: Electronics Deals - Best Buy","f29dbf96-7adb-4b40-be89-c064dd37fd9c","ANVITAD23","False","2025-01-21 20:41:56"
"Deal of the Day: Electronics Deals - Best Buy","7c058953-242c-4d9c-bf3b-5f053c760ce4","VIKATARI","False","2025-01-21 15:53:10"
"Cart - Best Buy","f05be0eb-49cf-4e64-9f06-3aac4665beee","ANVITAD23","True","2025-01-21 16:01:10"
"Member Deals - Best Buy","4d423426-23ed-458f-9059-fa0f96257caa","ABAGAM","False","2025-01-21 03:32:47"
"Best Buy | Official Online Store | Shop Now &amp; Save","e513a056-156b-43ba-91ee-abc55edf7731","THOTARAVANA3","True","2025-01-21 09:16:19"
"Best Buy | Official Online Store | Shop Now &amp; Save","db96ec5f-fbb3-4370-be82-3e4b9c22e909","THOTARAVANA3","True","2025-01-21 15:10:08"
"Remote Support: Geek Squad - Best Buy","6df791bc-62ad-408c-8b0b-5f1f9f49d511","SHIVA005_ARCH","False","2025-01-21 03:43:40"
"Remote Support: Geek Squad - Best Buy","9c8adce9-a7d8-4c48-a817-2a0114ac1aa7","BHAVANA916","True","2025-01-21 01:32:48"
"Best Buy | Official Online Store | Shop Now &amp; Save","bc00ecb7-0737-4192-a55d-4734bbe7d9e4","AMRUTHABOYAPATI","True","2025-01-21 03:05:58"
"Cart - Best Buy","611409b1-76be-47fb-aa5c-6ff88fe1f349","SHIVA005_ARCH","True","2025-01-21 07:54:48"
"Best Buy | Official Online Store | Shop Now &amp; Save","e109227e-395d-4da7-9f87-1e476fd80d1d","AMRUTHABOYAPATI","False","2025-01-21 22:21:52"
"Best Buy | Official Online Store | Shop Now &amp; Save","ce66bae1-134d-4c26-b903-74f527e93495","SRIBIGDATA24","False","2025-01-21 16:51:37"
"Track Your Repair - Best Buy","839b4b8a-185c-4dbc-a64e-1b8380af4a83","SHIVA005_ARCH","True","2025-01-21 13:23:20"
"Deal of the Day: Electronics Deals - Best Buy","7d47ef74-79b1-41a5-888a-c2f615981758","RTUMMALA999","False","2025-01-21 05:30:52"
"Remote Support: Geek Squad - Best Buy","890d5a2c-8bdf-4ceb-b6a4-a235882886f6","ANVITAD23","False","2025-01-21 23:00:15"
"Best Buy Top Deals","46db1405-5a00-4b15-895b-8259c19b051e","SRIBIGDATA24","False","2025-01-21 12:35:11"
"Member Deals - Best Buy","3abc2592-7e57-474d-8c62-f5a424c66f58","VIJAYCHIMATA","False","2025-01-21 18:58:44"
"Member Deals - Best Buy","eb6cbb05-bca7-4976-9e14-471f508f6a82","VIKATARI","False","2025-01-21 23:51:06"
"Best Buy Top Deals","bdf83538-7b4b-47d5-be15-0bcbe53cc04f","ABAGAM","True","2025-01-21 02:04:54"
"Best Buy | Official Online Store | Shop Now &amp; Save","5adffedf-07c1-427e-b712-97734b2dcbb3","MANIDEEPBOYAPATI9","False","2025-01-21 05:31:15"
"Track Your Repair - Best Buy","5ca9fbd4-12d8-4edd-9f25-c093ac2e38dd","SRIKANTHPITTA18","True","2025-01-21 19:51:21"
"Best Buy Top Deals","d95b79ac-2d8e-4392-9304-7c5a35109109","SRIKANTHPITTA18","True","2025-01-21 19:36:10"
"Best Buy Support & Customer Service","22359bfa-7a7a-4869-ad93-2ee7993f7168","AMRUTHABOYAPATI","True","2025-01-21 01:29:54"
"Track Your Repair - Best Buy","a87ecaa2-05a9-4210-9e47-7b234f31291c","VIKATARI","False","2025-01-21 20:44:46"
"Schedule a Service - Best Buy","a0b80aaa-a672-45f7-b3cd-d368a06c7909","RTUMMALA999","False","2025-01-21 10:59:09"
"Member Deals - Best Buy","34d71381-4cfe-49bc-9376-3836ff0276f9","VIKATARI","True","2025-01-21 04:35:28"
"Cart - Best Buy","03c34eac-7f83-4d24-a481-3da9bc1318f9","VIKATARI","False","2025-01-21 15:36:13"
"Best Buy Top Deals","ba45b15c-cb30-471b-a9a7-8b224c2f6b08","VIKATARI","True","2025-01-21 02:26:50"
"Schedule a Service - Best Buy","31c9079d-0211-4594-a418-5bf5eed88c10","VIJAYCHIMATA","True","2025-01-21 05:12:38"
"Best Buy | Official Online Store | Shop Now &amp; Save","e6a226c7-b945-4a3c-93a1-b5f076368a0c","VIJAYCHIMATA","True","2025-01-21 13:35:13"
"Clearance Electronics Outlet - Best Buy","1f54a146-84f4-48ef-988d-c30c27292f2c","BHAVANA916","True","2025-01-21 00:30:12"
"Schedule a Service - Best Buy","47fc4130-35c4-45a6-a2e8-fcc1db5b79ef","ABAGAM","True","2025-01-21 00:10:08"
"Best Buy Support & Customer Service","554ac1a6-d092-4236-846a-072b04c169c8","NANDY_12","True","2025-01-21 04:05:17"
"Clearance Electronics Outlet - Best Buy","f8fb11ee-7800-4534-95a7-8c7c64d0b2e6","NANDY_12","False","2025-01-21 08:19:31"
"Best Buy | Official Online Store | Shop Now &amp; Save","38baf024-6b5c-4cd7-ad80-7908064d709c","ABAGAM","False","2025-01-21 21:34:21"
"Clearance Electronics Outlet - Best Buy","1b3ecd0e-f256-4094-8c74-aaf2648aa793","BHAVANA916","False","2025-01-21 20:58:36"
"Best Buy | Official Online Store | Shop Now &amp; Save","24180c61-d877-4ea2-a0cb-0753bdf90130","SRIBIGDATA24","False","2025-01-21 06:26:30"
"Track Your Repair - Best Buy","f7fbaa12-2b38-4c94-bc68-c74c98ccd145","NANDY_12","False","2025-01-21 08:05:59"
"Clearance Electronics Outlet - Best Buy","550531f4-8f0b-42f1-968a-8128a02f6ba2","AMRUTHABOYAPATI","False","2025-01-21 02:44:25"
"Deal of the Day: Electronics Deals - Best Buy","82d51c4b-210e-4a7d-8588-ad8773066953","VIKATARI","False","2025-01-21 12:08:24"
"Member Deals - Best Buy","3ef33729-fc45-448d-bd11-b7e13570d537","VIKATARI","False","2025-01-21 00:16:36"
"Schedule a Service - Best Buy","59b0aa3d-3673-4d62-97bd-4f5c5c7487c7","BHAVANA916","True","2025-01-21 09:08:44"
"Best Buy | Official Online Store | Shop Now &amp; Save","afbcc432-9e64-4dc8-9931-69134875668d","VIJAYCHIMATA","False","2025-01-21 04:12:42"
"Cart - Best Buy","694d7c8d-296e-4626-bab5-781edf0614a2","MANIDEEPBOYAPATI9","True","2025-01-21 22:13:30"
"Clearance Electronics Outlet - Best Buy","38c5560b-6281-408d-add3-d3687dcbd044","SRIKANTHPITTA18","False","2025-01-21 19:03:37"
"Best Buy Top Deals","c8ae10b2-2f6a-4a25-b4c8-5184fc5e4b88","NAGALAKSHMI529","False","2025-01-21 08:13:28"
"Member Deals - Best Buy","e3eb27cd-bd6f-405a-bd6a-ecd8ae9a3a38","SHIVA005_ARCH","False","2025-01-21 02:11:31"
"Best Buy | Official Online Store | Shop Now &amp; Save","9dd9a2d5-a767-40f5-9601-4d56d42197bb","NAGALAKSHMI529","True","2025-01-21 06:38:00"
"Member Deals - Best Buy","ff5143cf-f85f-4365-9f10-5247a8fe5d5a","MANIDEEPBOYAPATI9","True","2025-01-21 16:46:25"
"Best Buy | Official Online Store | Shop Now &amp; Save","0d3e0622-8bd8-4e7a-a398-59af20f58879","NANDY_12","True","2025-01-21 01:11:04"
"Remote Support: Geek Squad - Best Buy","ea5eeaf4-758f-49f7-8c6b-8e234f09ebb7","BHAVANA916","False","2025-01-21 05:44:51"
"Cart - Best Buy","f36f4a38-29f8-4f1b-8f6e-990e9f655a8b","SRIKANTHPITTA18","True","2025-01-21 21:53:00"
"Best Buy Support & Customer Service","7d5f960a-6fc3-4859-937f-18f35a398d9a","SHIVA005_ARCH","True","2025-01-21 13:26:08"
"Member Deals - Best Buy","5af76678-7e48-4ef3-8150-0de8f93410bb","NANDY_12","False","2025-01-21 12:10:58"
"Cart - Best Buy","7966dad4-4f85-4f91-86ce-9d2a3c40de01","AMRUTHABOYAPATI","False","2025-01-21 16:51:00"
"Schedule a Service - Best Buy","62bf1775-eaa3-41f5-bef3-53975b0a0532","SHIVA005_ARCH","True","2025-01-21 20:19:45"
"Track Your Repair - Best Buy","f2b3bf7e-f482-43dc-a1ad-f5b64f05d600","BHAVANA916","False","2025-01-21 19:51:35"
"Cart - Best Buy","d30bce0d-a01a-45cc-bfbc-377b8753e675","BHAVANA916","False","2025-01-21 12:24:05"
"Track Your Repair - Best Buy","0db62862-6da2-4319-9c16-b2a3b0d7a42e","RTUMMALA999","False","2025-01-21 20:04:44"
"Best Buy | Official Online Store | Shop Now &amp; Save","1aaa3502-d3a0-456b-a147-c96b247cbeb6","BHAVANA916","True","2025-01-21 10:59:42"
"Remote Support: Geek Squad - Best Buy","07944b2d-ab44-4a3f-b44e-a4229a6ac028","SHIVA005_ARCH","True","2025-01-21 18:18:41"
"Deal of the Day: Electronics Deals - Best Buy","7affd5e8-88c5-4ef7-998f-b12bdf37c8b1","BHAVANA916","True","2025-01-21 09:27:48"
"Best Buy | Official Online Store | Shop Now &amp; Save","47105a05-bb0d-4c43-93b7-b57d0726a31d","ABAGAM","False","2025-01-21 13:36:21"
"Best Buy Support & Customer Service","56a3ccd6-cfb6-4aa1-a3ab-143a16432d49","SRIKANTHPITTA18","True","2025-01-21 11:05:51"
"Remote Support: Geek Squad - Best Buy","c85c7064-b489-4226-983c-9517fbf3334e","MANIDEEPBOYAPATI9","True","2025-01-21 09:42:01"
"Best Buy Top Deals","9843110a-4c37-4026-8407-759e0823d123","SRIBIGDATA24","False","2025-01-21 21:00:52"
"Best Buy Support & Customer Service","eacce25e-c1f6-4d9b-ba3b-13274297f248","ANVITAD23","True","2025-01-21 03:45:18"
"Best Buy Top Deals","88d06ce0-6ddc-4f63-9046-d813563b71ae","SASI2025","False","2025-01-21 21:12:27"
"Cart - Best Buy","83ebd5d1-c245-4181-ac8a-61f006522f39","ABAGAM","True","2025-01-21 23:10:00"
"Best Buy Top Deals","281bef6b-1268-452a-9318-09999f0d4a3d","AMRUTHABOYAPATI","True","2025-01-21 11:27:57"
"Best Buy Top Deals","41d8a6f5-720b-44b7-aa32-71f5435f51c6","RTUMMALA999","False","2025-01-21 05:00:54"
"Schedule a Service - Best Buy","1dc379f0-388a-4846-96cb-b35ef30b6f48","SASI2025","False","2025-01-21 08:56:03"
"Remote Support: Geek Squad - Best Buy","31e44720-9851-4dc7-b9dd-b9ad0aea43ff","VIKATARI","True","2025-01-21 03:28:26"
"Cart - Best Buy","92f9c054-c806-4f20-82f7-b5faa349ce1a","ABAGAM","False","2025-01-21 22:25:27"
"Deal of the Day: Electronics Deals - Best Buy","e121eadf-1efd-4f64-ac95-49706aec7b8f","RTUMMALA999","False","2025-01-21 17:52:57"
"Deal of the Day: Electronics Deals - Best Buy","9b61577e-7ecb-412b-8dc5-51938c2ef7df","SASI2025","False","2025-01-21 01:28:50"
"Best Buy | Official Online Store | Shop Now &amp; Save","67149973-8024-4ee9-93c1-362774aae37a","VIJAYCHIMATA","True","2025-01-21 11:42:19"
"Cart - Best Buy","d220ec8d-3b26-4573-9836-f214f4e57a7f","ANVITAD23","True","2025-01-21 13:46:39"
"Schedule a Service - Best Buy","efe736a8-3eec-46be-ba2e-01b42fc2bcba","ANVITAD23","False","2025-01-21 11:37:41"
"Remote Support: Geek Squad - Best Buy","0e6718d9-64e0-493f-a837-36d92c37b98a","SRIBIGDATA24","False","2025-01-21 11:18:02"
"Deal of the Day: Electronics Deals - Best Buy","ab83bd97-7a7e-497f-b95b-7628e6dcb55a","SRIBIGDATA24","False","2025-01-21 18:13:28"
"Member Deals - Best Buy","399ed062-99a3-40ae-b9a7-ffc8bf0e0f45","SRIKANTHPITTA18","False","2025-01-21 18:19:49"
"Best Buy | Official Online Store | Shop Now &amp; Save","d1a58292-69e7-4314-b6ef-c22f081607d5","VIKATARI","True","2025-01-21 16:13:37"
"Remote Support: Geek Squad - Best Buy","7448c283-001c-4b71-9879-4ca3c0e1ad99","ANVITAD23","True","2025-01-21 03:28:05"
"Remote Support: Geek Squad - Best Buy","80f97e9a-5ddf-408a-8864-23fb80f418d5","ANVITAD23","True","2025-01-21 04:47:08"
"Clearance Electronics Outlet - Best Buy","87a5dfa3-9225-4e53-8c1d-9d51432d2ed3","THOTARAVANA3","True","2025-01-21 13:19:59"
"Cart - Best Buy","f9d9dfac-eea5-4dbc-aa90-001081915c54","ANVITAD23","True","2025-01-21 18:10:41"
"Track Your Repair - Best Buy","7c6ff5dc-d03e-4456-a29d-916a17ab9e86","NAGALAKSHMI529","True","2025-01-21 11:48:15"
"Deal of the Day: Electronics Deals - Best Buy","f109b8d3-928e-4474-bb80-fcbeb490da34","AMRUTHABOYAPATI","True","2025-01-21 14:11:34"
"Track Your Repair - Best Buy","852bbdd9-44aa-472d-8bf8-f22ebab59e5e","ANVITAD23","True","2025-01-21 01:51:28"
"Schedule a Service - Best Buy","4c848a1d-5f66-422e-8b10-41af3588cd78","SRIKANTHPITTA18","False","2025-01-21 09:50:51"
"Cart - Best Buy","9ca2ac99-936f-44c3-83d5-41f75d6b4087","SRIBIGDATA24","False","2025-01-21 07:51:28"
"Best Buy Top Deals","ef1ee461-109b-4235-ba03-568e6c965a11","NAGALAKSHMI529","False","2025-01-21 14:15:17"
"Member Deals - Best Buy","aebd94ce-9289-4c51-a2c5-03fc1650b779","ANVITAD23","False","2025-01-21 16:20:12"
"Deal of the Day: Electronics Deals - Best Buy","52033231-6013-42b4-a369-5596172bd4e3","MANIDEEPBOYAPATI9","False","2025-01-21 08:13:01"
"Best Buy Support & Customer Service","9129f40b-5175-435b-958f-37d0833277f6","VIKATARI","True","2025-01-21 22:31:14"
"Clearance Electronics Outlet - Best Buy","c76c739b-72f6-40ff-adc1-94130d62df1a","MANIDEEPBOYAPATI9","True","2025-01-21 14:10:59"
"Cart - Best Buy","dd1daf77-0bd0-487e-a149-d8bb13b9d1d1","SHIVA005_ARCH","False","2025-01-21 00:07:59"
"Deal of the Day: Electronics Deals - Best Buy","e8a46760-369b-4372-bd89-6532d539ad60","SRIKANTHPITTA18","False","2025-01-21 05:37:11"
"Schedule a Service - Best Buy","74111d7d-2ba8-4483-8d79-33050fd041b9","AMRUTHABOYAPATI","False","2025-01-21 15:40:02"
"Clearance Electronics Outlet - Best Buy","3240bf97-e31b-4b10-bd38-503ae09edfe7","AMRUTHABOYAPATI","False","2025-01-21 01:18:23"
"Schedule a Service - Best Buy","a25695bd-7531-4c9e-bc87-b090b6aabf6c","ANVITAD23","False","2025-01-21 08:41:36"
"Track Your Repair - Best Buy","9765c97d-196c-4a5b-8479-b42a3f3c4b81","NAGALAKSHMI529","False","2025-01-21 20:42:11"
"Deal of the Day: Electronics Deals - Best Buy","865a2302-c2d6-4a5f-bb72-93ad384a6e04","AMRUTHABOYAPATI","True","2025-01-21 09:20:52"
"Schedule a Service - Best Buy","9a6f4eff-3417-4a8e-b382-3958e34647a2","MANIDEEPBOYAPATI9","True","2025-01-21 15:37:56"
"Clearance Electronics Outlet - Best Buy","7d80a60e-f311-48db-884b-046a45cf2409","ANVITAD23","False","2025-01-21 11:06:04"
"Best Buy | Official Online Store | Shop Now &amp; Save","0e3465e4-e821-4fae-bb4c-5dcf946f910d","THOTARAVANA3","False","2025-01-21 03:53:34"
"Cart - Best Buy","1684e788-3d97-4ff6-a798-d51a78cdeb1f","NAGALAKSHMI529","True","2025-01-21 08:01:03"
"Best Buy Support & Customer Service","f2620f07-698e-4524-a53f-bfde81dea064","RTUMMALA999","True","2025-01-21 06:04:50"
"Cart - Best Buy","12d224cd-7dbf-4860-acf8-c676ddde31fe","BHAVANA916","True","2025-01-21 22:38:23"
"Cart - Best Buy","e1d94651-26f0-4db6-a750-9cc89d0d25d8","RTUMMALA999","True","2025-01-21 21:36:05"
"Cart - Best Buy","c39405aa-0a63-480f-bf2a-99569c0c24e0","RTUMMALA999","False","2025-01-21 21:45:08"
